video_path,reference_path,method,concept,snippet,p_real,p_fake
FaceForensics/FaceSwap/139_130.mp4,FaceForensics/original/139.mp4,faceswap,lip_sync,2,0.7365703582763672,0.7976497411727905
FaceForensics/FaceSwap/139_130.mp4,FaceForensics/original/139.mp4,faceswap,blinking,2,0.46805664896965027,0.47201189398765564
FaceForensics/FaceSwap/139_130.mp4,FaceForensics/original/139.mp4,faceswap,facial_boundary,2,0.2902706265449524,0.24457372725009918
FaceForensics/FaceSwap/139_130.mp4,FaceForensics/original/139.mp4,faceswap,texture,2,0.6218568086624146,0.6751968860626221
FaceForensics/FaceSwap/139_130.mp4,FaceForensics/original/139.mp4,faceswap,identity,2,0.29067865014076233,0.3103630244731903
FaceForensics/FaceSwap/139_130.mp4,FaceForensics/original/139.mp4,faceswap,lighting,2,0.5692850351333618,0.5150589942932129
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,lip_sync,0,0.6886364817619324,0.6647242903709412
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,blinking,0,0.5070211291313171,0.5070416331291199
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,facial_boundary,0,0.22478488087654114,0.21417871117591858
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,texture,0,0.6364797949790955,0.6292179226875305
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,identity,0,0.293907105922699,0.30372509360313416
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,lighting,0,0.5654397010803223,0.5384272933006287
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,lip_sync,1,0.7083847522735596,0.6985840201377869
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,blinking,1,0.5071718692779541,0.45647579431533813
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,facial_boundary,1,0.34770843386650085,0.2965383529663086
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,texture,1,0.6508201360702515,0.6543920040130615
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,identity,1,0.2536155581474304,0.2625930607318878
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,lighting,1,0.5577566623687744,0.5577671527862549
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,lip_sync,2,0.7365703582763672,0.7083641886711121
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,blinking,2,0.46805664896965027,0.5148215293884277
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,facial_boundary,2,0.2902706265449524,0.2503550350666046
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,texture,2,0.6218568086624146,0.6292110681533813
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,identity,2,0.29067865014076233,0.307041734457016
FaceForensics/NeuralTextures/139_130.mp4,FaceForensics/original/139.mp4,neuraltextures,lighting,2,0.5692850351333618,0.5345332026481628
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,lip_sync,0,0.6578205227851868,0.8001417517662048
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,blinking,0,0.5880678296089172,0.5955770611763
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,facial_boundary,0,0.24175646901130676,0.18210284411907196
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,texture,0,0.7018036842346191,0.6819716691970825
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,identity,0,0.21986471116542816,0.27181005477905273
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,lighting,0,0.4334925711154938,0.4527209401130676
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,lip_sync,1,0.7273922562599182,0.7767059206962585
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,blinking,1,0.55753093957901,0.4835483133792877
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,facial_boundary,1,0.24180851876735687,0.24175812304019928
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,texture,1,0.7243096232414246,0.7899482846260071
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,identity,1,0.22255577147006989,0.22526752948760986
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,lighting,1,0.44882500171661377,0.4181588888168335
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,lip_sync,2,0.7395699620246887,0.7600687742233276
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,blinking,2,0.5148941874504089,0.5227026343345642
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,facial_boundary,2,0.33044004440307617,0.35480332374572754
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,texture,2,0.784815788269043,0.8001319169998169
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,identity,2,0.21192613244056702,0.2626291811466217
FaceForensics/Deepfakes/140_143.mp4,FaceForensics/original/140.mp4,deepfakes,lighting,2,0.4994596242904663,0.4682494103908539
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,lip_sync,0,0.7335065603256226,0.7425301671028137
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,blinking,0,0.5537065863609314,0.5304255485534668
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,facial_boundary,0,0.21699506044387817,0.18447864055633545
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,texture,0,0.6435739994049072,0.5920636057853699
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,identity,0,0.26568716764450073,0.26874756813049316
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,lighting,0,0.47213995456695557,0.4296470582485199
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,lip_sync,1,0.6613143086433411,0.701937198638916
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,blinking,1,0.5420171022415161,0.5186922550201416
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,facial_boundary,1,0.3168206810951233,0.34088361263275146
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,texture,1,0.5845672488212585,0.6683435440063477
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,identity,1,0.21193167567253113,0.22255027294158936
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,lighting,1,0.4527243673801422,0.43729087710380554
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,lip_sync,2,0.7084051966667175,0.7116066217422485
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,blinking,2,0.5226202011108398,0.4447952210903168
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,facial_boundary,2,0.309957891702652,0.32010015845298767
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,texture,2,0.7601484656333923,0.7485299706459045
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,identity,2,0.2172083854675293,0.21719369292259216
FaceForensics/Face2Face/140_143.mp4,FaceForensics/original/140.mp4,face2face,lighting,2,0.42577409744262695,0.4219895601272583
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,lip_sync,0,0.6578205227851868,0.6886823773384094
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,blinking,0,0.5880678296089172,0.5147746205329895
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,facial_boundary,0,0.24175646901130676,0.21168093383312225
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,texture,0,0.7018036842346191,0.6751816272735596
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,identity,0,0.21986471116542816,0.2843461036682129
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,lighting,0,0.4334925711154938,0.4411788880825043
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,lip_sync,1,0.7273922562599182,0.7396091222763062
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,blinking,1,0.55753093957901,0.4953182339668274
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,facial_boundary,1,0.24180851876735687,0.2777082622051239
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,texture,1,0.7243096232414246,0.7543572187423706
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,identity,1,0.22255577147006989,0.2279970943927765
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,lighting,1,0.44882500171661377,0.4760103225708008
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,lip_sync,2,0.7395699620246887,0.7485222220420837
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,blinking,2,0.5148941874504089,0.5304136872291565
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,facial_boundary,2,0.33044004440307617,0.3692418038845062
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,texture,2,0.784815788269043,0.787421464920044
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,identity,2,0.21192613244056702,0.22525058686733246
FaceForensics/FaceShifter/140_143.mp4,FaceForensics/original/140.mp4,faceshifter,lighting,2,0.4994596242904663,0.4721510112285614
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,lip_sync,0,0.7335065603256226,0.7628890872001648
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,blinking,0,0.5537065863609314,0.5382130742073059
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,facial_boundary,0,0.21699506044387817,0.22773851454257965
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,texture,0,0.6435739994049072,0.6854069232940674
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,identity,0,0.26568716764450073,0.3004920482635498
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,lighting,0,0.47213995456695557,0.4877263009548187
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,lip_sync,1,0.6613143086433411,0.7116435766220093
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,blinking,1,0.5420171022415161,0.5497715473175049
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,facial_boundary,1,0.3168206810951233,0.2504475712776184
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,texture,1,0.5845672488212585,0.6436766386032104
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,identity,1,0.21193167567253113,0.2119164615869522
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,lighting,1,0.4527243673801422,0.4604681134223938
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,lip_sync,2,0.7084051966667175,0.6986318230628967
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,blinking,2,0.5226202011108398,0.5303933620452881
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,facial_boundary,2,0.309957891702652,0.28713560104370117
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,texture,2,0.7601484656333923,0.748542308807373
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,identity,2,0.2172083854675293,0.20421752333641052
FaceForensics/FaceSwap/140_143.mp4,FaceForensics/original/140.mp4,faceswap,lighting,2,0.42577409744262695,0.41815802454948425
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,lip_sync,0,0.7335065603256226,0.7425646185874939
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,blinking,0,0.5537065863609314,0.5537002682685852
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,facial_boundary,0,0.21699506044387817,0.19899457693099976
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,texture,0,0.6435739994049072,0.6854279041290283
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,identity,0,0.26568716764450073,0.28436288237571716
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,lighting,0,0.47213995456695557,0.45273688435554504
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,lip_sync,1,0.6613143086433411,0.6785731315612793
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,blinking,1,0.5420171022415161,0.5303791761398315
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,facial_boundary,1,0.3168206810951233,0.29046177864074707
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,texture,1,0.5845672488212585,0.6543834805488586
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,identity,1,0.21193167567253113,0.20168980956077576
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,lighting,1,0.4527243673801422,0.4181866943836212
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,lip_sync,2,0.7084051966667175,0.7084020376205444
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,blinking,2,0.5226202011108398,0.5031088590621948
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,facial_boundary,2,0.309957891702652,0.3200654685497284
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,texture,2,0.7601484656333923,0.7657746076583862
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,identity,2,0.2172083854675293,0.23919710516929626
FaceForensics/NeuralTextures/140_143.mp4,FaceForensics/original/140.mp4,neuraltextures,lighting,2,0.42577409744262695,0.42960986495018005
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,lip_sync,0,0.6953269839286804,0.787333607673645
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,blinking,0,0.46426987648010254,0.49933046102523804
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,facial_boundary,0,0.214359313249588,0.14586707949638367
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,texture,0,0.6543668508529663,0.6473013758659363
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,identity,0,0.2477416843175888,0.2565654218196869
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,lighting,0,0.40687018632888794,0.4527701139450073
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,lip_sync,1,0.6820176243782043,0.7899844646453857
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,blinking,1,0.4758986532688141,0.4642268717288971
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,facial_boundary,1,0.25037088990211487,0.1940252035856247
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,texture,1,0.6256236433982849,0.6684133410453796
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,identity,1,0.2656361758708954,0.3070336580276489
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,lighting,1,0.4955899119377136,0.49947893619537354
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,lip_sync,2,0.7211629748344421,0.7425878643989563
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,blinking,2,0.5227140188217163,0.5382596850395203
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,facial_boundary,2,0.2683808505535126,0.27455854415893555
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,texture,2,0.5770535469055176,0.6146257519721985
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,identity,2,0.26866939663887024,0.2748569846153259
FaceForensics/Deepfakes/141_161.mp4,FaceForensics/original/141.mp4,deepfakes,lighting,2,0.4682571589946747,0.47997137904167175
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,lip_sync,0,0.7304531931877136,0.724212646484375
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,blinking,0,0.4487476348876953,0.42185336351394653
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,facial_boundary,0,0.24175307154655457,0.20653676986694336
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,texture,0,0.6219317317008972,0.6437022686004639
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,identity,0,0.31708160042762756,0.3036966025829315
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,lighting,0,0.46440163254737854,0.46826866269111633
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,lip_sync,1,0.691996157169342,0.7334288954734802
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,blinking,1,0.5614216327667236,0.5265992283821106
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,facial_boundary,1,0.31666988134384155,0.2653198838233948
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,texture,1,0.6543484330177307,0.6614139080047607
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,identity,1,0.2906689941883087,0.2506750226020813
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,lighting,1,0.47993239760398865,0.44885873794555664
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,lip_sync,2,0.6953076124191284,0.7018905282020569
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,blinking,2,0.5110426545143127,0.4954354465007782
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,facial_boundary,2,0.29685819149017334,0.24748098850250244
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,texture,2,0.6820778250694275,0.6683654189109802
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,identity,2,0.27484533190727234,0.29065799713134766
FaceForensics/Face2Face/141_161.mp4,FaceForensics/original/141.mp4,face2face,lighting,2,0.5654029250144958,0.5500056147575378
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,lip_sync,0,0.6953269839286804,0.7272893786430359
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,blinking,0,0.46426987648010254,0.468147873878479
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,facial_boundary,0,0.214359313249588,0.2250075787305832
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,texture,0,0.6543668508529663,0.6256143450737
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,identity,0,0.2477416843175888,0.25657033920288086
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,lighting,0,0.40687018632888794,0.45277735590934753
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,lip_sync,1,0.6820176243782043,0.6107469201087952
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,blinking,1,0.4758986532688141,0.49149754643440247
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,facial_boundary,1,0.25037088990211487,0.18917620182037354
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,texture,1,0.6256236433982849,0.6544232964515686
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,identity,1,0.2656361758708954,0.29715755581855774
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,lighting,1,0.4955899119377136,0.49950677156448364
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,lip_sync,2,0.7211629748344421,0.7019088268280029
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,blinking,2,0.5227140188217163,0.5148871541023254
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,facial_boundary,2,0.2683808505535126,0.24748918414115906
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,texture,2,0.5770535469055176,0.5997280478477478
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,identity,2,0.26866939663887024,0.25657346844673157
FaceForensics/FaceShifter/141_161.mp4,FaceForensics/original/141.mp4,faceshifter,lighting,2,0.4682571589946747,0.48777952790260315
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,lip_sync,0,0.7304531931877136,0.765713095664978
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,blinking,0,0.4487476348876953,0.4876173138618469
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,facial_boundary,0,0.24175307154655457,0.18446417152881622
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,texture,0,0.6219317317008972,0.629248321056366
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,identity,0,0.31708160042762756,0.28428009152412415
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,lighting,0,0.46440163254737854,0.47217079997062683
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,lip_sync,1,0.691996157169342,0.7051407694816589
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,blinking,1,0.5614216327667236,0.5498753786087036
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,facial_boundary,1,0.31666988134384155,0.2562735974788666
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,texture,1,0.6543484330177307,0.6752520799636841
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,identity,1,0.2906689941883087,0.25360360741615295
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,lighting,1,0.47993239760398865,0.495534747838974
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,lip_sync,2,0.6953076124191284,0.730448842048645
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,blinking,2,0.5110426545143127,0.5149140954017639
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,facial_boundary,2,0.29685819149017334,0.2871904969215393
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,texture,2,0.6820778250694275,0.6921443939208984
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,identity,2,0.27484533190727234,0.2938931882381439
FaceForensics/FaceSwap/141_161.mp4,FaceForensics/original/141.mp4,faceswap,lighting,2,0.5654029250144958,0.5500189661979675
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,lip_sync,0,0.7304531931877136,0.7454594373703003
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,blinking,0,0.4487476348876953,0.41805851459503174
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,facial_boundary,0,0.24175307154655457,0.1798320710659027
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,texture,0,0.6219317317008972,0.6400963664054871
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,identity,0,0.31708160042762756,0.3103521466255188
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,lighting,0,0.46440163254737854,0.45661306381225586
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,lip_sync,1,0.691996157169342,0.7627974152565002
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,blinking,1,0.5614216327667236,0.5304731130599976
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,facial_boundary,1,0.31666988134384155,0.2683238983154297
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,texture,1,0.6543484330177307,0.7020370960235596
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,identity,1,0.2906689941883087,0.28746187686920166
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,lighting,1,0.47993239760398865,0.4334680140018463
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,lip_sync,2,0.6953076124191284,0.7083384990692139
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,blinking,2,0.5110426545143127,0.5071321129798889
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,facial_boundary,2,0.29685819149017334,0.2593127489089966
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,texture,2,0.6820778250694275,0.6718149781227112
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,identity,2,0.27484533190727234,0.2906608283519745
FaceForensics/NeuralTextures/141_161.mp4,FaceForensics/original/141.mp4,neuraltextures,lighting,2,0.5654029250144958,0.5692378878593445
FaceForensics/Deepfakes/142_138.mp4,FaceForensics/original/142.mp4,deepfakes,lip_sync,0,0.698620080947876,0.7657026052474976
FaceForensics/Deepfakes/142_138.mp4,FaceForensics/original/142.mp4,deepfakes,blinking,0,0.4409564137458801,0.5226472616195679
FaceForensics/Deepfakes/142_138.mp4,FaceForensics/original/142.mp4,deepfakes,facial_boundary,0,0.2249210923910141,0.3840145170688629
FaceForensics/Deepfakes/142_138.mp4,FaceForensics/original/142.mp4,deepfakes,texture,0,0.6071408987045288,0.6365363597869873
