video_path,reference_path,method,is_fake,c_lip_sync,c_blinking,c_facial_boundary,c_texture,c_identity,c_lighting
FaceForensics/original/304.mp4,FaceForensics/original/304.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/304_300.mp4,FaceForensics/original/304.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/304_300.mp4,FaceForensics/original/304.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0637,0.0
FaceForensics/FaceShifter/304_300.mp4,FaceForensics/original/304.mp4,faceshifter,1,0.0,0.0,0.0534,0.0,0.0,0.0
FaceForensics/FaceSwap/304_300.mp4,FaceForensics/original/304.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/304_300.mp4,FaceForensics/original/304.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/305.mp4,FaceForensics/original/305.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/305_513.mp4,FaceForensics/original/305.mp4,deepfakes,1,0.0497,0.0681,0.1499,0.0437,0.0419,0.0
FaceForensics/Face2Face/305_513.mp4,FaceForensics/original/305.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/305_513.mp4,FaceForensics/original/305.mp4,faceshifter,1,0.0,0.0,0.0509,0.0,0.0,0.0
FaceForensics/FaceSwap/305_513.mp4,FaceForensics/original/305.mp4,faceswap,1,0.0498,0.0,0.0,0.0424,0.0,0.04
FaceForensics/NeuralTextures/305_513.mp4,FaceForensics/original/305.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/306.mp4,FaceForensics/original/306.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/306_278.mp4,FaceForensics/original/306.mp4,deepfakes,1,0.1279,0.0491,0.0,0.0531,0.0,0.0
FaceForensics/Face2Face/306_278.mp4,FaceForensics/original/306.mp4,face2face,1,0.0,0.0436,0.0,0.0569,0.0,0.0
FaceForensics/FaceShifter/306_278.mp4,FaceForensics/original/306.mp4,faceshifter,1,0.0602,0.0453,0.096,0.0801,0.0,0.0
FaceForensics/FaceSwap/306_278.mp4,FaceForensics/original/306.mp4,faceswap,1,0.1148,0.0501,0.0527,0.0569,0.0,0.0
FaceForensics/NeuralTextures/306_278.mp4,FaceForensics/original/306.mp4,neuraltextures,1,0.0837,0.0493,0.042,0.0446,0.0,0.0
FaceForensics/original/307.mp4,FaceForensics/original/307.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/307_365.mp4,FaceForensics/original/307.mp4,deepfakes,1,0.1596,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/307_365.mp4,FaceForensics/original/307.mp4,face2face,1,0.0451,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/307_365.mp4,FaceForensics/original/307.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/307_365.mp4,FaceForensics/original/307.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/307_365.mp4,FaceForensics/original/307.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/308.mp4,FaceForensics/original/308.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/308_388.mp4,FaceForensics/original/308.mp4,deepfakes,1,0.0,0.0731,0.0,0.0448,0.0551,0.0
FaceForensics/Face2Face/308_388.mp4,FaceForensics/original/308.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/308_388.mp4,FaceForensics/original/308.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/308_388.mp4,FaceForensics/original/308.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/308_388.mp4,FaceForensics/original/308.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/309.mp4,FaceForensics/original/309.mp4,original,0,0.0,0.0408,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/309_303.mp4,FaceForensics/original/309.mp4,deepfakes,1,0.0,0.0,0.0518,0.0427,0.0,0.0
FaceForensics/Face2Face/309_303.mp4,FaceForensics/original/309.mp4,face2face,1,0.0637,0.0525,0.0982,0.0795,0.0756,0.0762
FaceForensics/FaceShifter/309_303.mp4,FaceForensics/original/309.mp4,faceshifter,1,0.0614,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/309_303.mp4,FaceForensics/original/309.mp4,faceswap,1,0.1468,0.0,0.0404,0.0,0.0,0.0
FaceForensics/NeuralTextures/309_303.mp4,FaceForensics/original/309.mp4,neuraltextures,1,0.1044,0.1066,0.1106,0.1182,0.0977,0.144
FaceForensics/original/310.mp4,FaceForensics/original/310.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/310_196.mp4,FaceForensics/original/310.mp4,deepfakes,1,0.0,0.1175,0.0,0.0,0.0545,0.0
FaceForensics/Face2Face/310_196.mp4,FaceForensics/original/310.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/310_196.mp4,FaceForensics/original/310.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0464,0.0
FaceForensics/FaceSwap/310_196.mp4,FaceForensics/original/310.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/310_196.mp4,FaceForensics/original/310.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/311.mp4,FaceForensics/original/311.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/311_387.mp4,FaceForensics/original/311.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/311_387.mp4,FaceForensics/original/311.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/311_387.mp4,FaceForensics/original/311.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/311_387.mp4,FaceForensics/original/311.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/311_387.mp4,FaceForensics/original/311.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/312.mp4,FaceForensics/original/312.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/312_021.mp4,FaceForensics/original/312.mp4,deepfakes,1,0.2756,0.1544,0.2259,0.1588,0.0518,0.1016
FaceForensics/Face2Face/312_021.mp4,FaceForensics/original/312.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/312_021.mp4,FaceForensics/original/312.mp4,faceshifter,1,0.1259,0.0609,0.0838,0.0978,0.0,0.0
FaceForensics/FaceSwap/312_021.mp4,FaceForensics/original/312.mp4,faceswap,1,0.0489,0.0,0.069,0.0,0.0,0.0
FaceForensics/NeuralTextures/312_021.mp4,FaceForensics/original/312.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/313.mp4,FaceForensics/original/313.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/313_283.mp4,FaceForensics/original/313.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/313_283.mp4,FaceForensics/original/313.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/313_283.mp4,FaceForensics/original/313.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/313_283.mp4,FaceForensics/original/313.mp4,faceswap,1,0.0,0.0,0.0472,0.0,0.0,0.0
FaceForensics/NeuralTextures/313_283.mp4,FaceForensics/original/313.mp4,neuraltextures,1,0.0485,0.0457,0.0,0.0,0.0,0.0
FaceForensics/original/314.mp4,FaceForensics/original/314.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/314_347.mp4,FaceForensics/original/314.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/314_347.mp4,FaceForensics/original/314.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/314_347.mp4,FaceForensics/original/314.mp4,faceshifter,1,0.0,0.0461,0.0469,0.0,0.0,0.0
FaceForensics/FaceSwap/314_347.mp4,FaceForensics/original/314.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/314_347.mp4,FaceForensics/original/314.mp4,neuraltextures,1,0.0,0.0,0.0427,0.0,0.0,0.0
FaceForensics/original/315.mp4,FaceForensics/original/315.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/315_322.mp4,FaceForensics/original/315.mp4,deepfakes,1,0.0,0.046,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/315_322.mp4,FaceForensics/original/315.mp4,face2face,1,0.0,0.0563,0.0,0.0,0.0897,0.0
FaceForensics/FaceShifter/315_322.mp4,FaceForensics/original/315.mp4,faceshifter,1,0.1397,0.1924,0.0,0.0,0.0601,0.0
FaceForensics/FaceSwap/315_322.mp4,FaceForensics/original/315.mp4,faceswap,1,0.0,0.0452,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/315_322.mp4,FaceForensics/original/315.mp4,neuraltextures,1,0.0442,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/316.mp4,FaceForensics/original/316.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/316_369.mp4,FaceForensics/original/316.mp4,deepfakes,1,0.0,0.0,0.0442,0.0,0.0,0.0
FaceForensics/Face2Face/316_369.mp4,FaceForensics/original/316.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/316_369.mp4,FaceForensics/original/316.mp4,faceshifter,1,0.0638,0.0,0.0,0.0427,0.0,0.0
FaceForensics/FaceSwap/316_369.mp4,FaceForensics/original/316.mp4,faceswap,1,0.36,0.0535,0.0,0.0,0.081,0.0
FaceForensics/NeuralTextures/316_369.mp4,FaceForensics/original/316.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/317.mp4,FaceForensics/original/317.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/317_359.mp4,FaceForensics/original/317.mp4,deepfakes,1,0.0,0.0,0.0556,0.0822,0.0,0.0
FaceForensics/Face2Face/317_359.mp4,FaceForensics/original/317.mp4,face2face,1,0.0845,0.0695,0.0,0.0777,0.048,0.0
FaceForensics/FaceShifter/317_359.mp4,FaceForensics/original/317.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/317_359.mp4,FaceForensics/original/317.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/317_359.mp4,FaceForensics/original/317.mp4,neuraltextures,1,0.0,0.0,0.0,0.0476,0.0,0.0
FaceForensics/original/318.mp4,FaceForensics/original/318.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/318_334.mp4,FaceForensics/original/318.mp4,deepfakes,1,0.1201,0.1106,0.0947,0.0856,0.11,0.0526
FaceForensics/Face2Face/318_334.mp4,FaceForensics/original/318.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0439,0.0
FaceForensics/FaceShifter/318_334.mp4,FaceForensics/original/318.mp4,faceshifter,1,0.0898,0.0614,0.0776,0.0841,0.0546,0.0631
FaceForensics/FaceSwap/318_334.mp4,FaceForensics/original/318.mp4,faceswap,1,0.0,0.0,0.0461,0.0,0.0,0.0
FaceForensics/NeuralTextures/318_334.mp4,FaceForensics/original/318.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/319.mp4,FaceForensics/original/319.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/319_352.mp4,FaceForensics/original/319.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/319_352.mp4,FaceForensics/original/319.mp4,face2face,1,0.0861,0.0777,0.0884,0.0609,0.0,0.0
FaceForensics/FaceShifter/319_352.mp4,FaceForensics/original/319.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/319_352.mp4,FaceForensics/original/319.mp4,faceswap,1,0.0455,0.0,0.0516,0.0,0.0,0.0
FaceForensics/NeuralTextures/319_352.mp4,FaceForensics/original/319.mp4,neuraltextures,1,0.0867,0.0608,0.057,0.0644,0.05,0.0464
FaceForensics/original/320.mp4,FaceForensics/original/320.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/320_328.mp4,FaceForensics/original/320.mp4,deepfakes,1,0.0,0.0503,0.0,0.0521,0.0,0.0
FaceForensics/Face2Face/320_328.mp4,FaceForensics/original/320.mp4,face2face,1,0.0706,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/320_328.mp4,FaceForensics/original/320.mp4,faceshifter,1,0.072,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/320_328.mp4,FaceForensics/original/320.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/320_328.mp4,FaceForensics/original/320.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/321.mp4,FaceForensics/original/321.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/321_288.mp4,FaceForensics/original/321.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.047,0.0
FaceForensics/Face2Face/321_288.mp4,FaceForensics/original/321.mp4,face2face,1,0.0607,0.0,0.0,0.0,0.0533,0.0
FaceForensics/FaceShifter/321_288.mp4,FaceForensics/original/321.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/321_288.mp4,FaceForensics/original/321.mp4,faceswap,1,0.1054,0.0659,0.0538,0.0873,0.0606,0.0
FaceForensics/NeuralTextures/321_288.mp4,FaceForensics/original/321.mp4,neuraltextures,1,0.1245,0.0439,0.0545,0.0692,0.0457,0.0
FaceForensics/original/322.mp4,FaceForensics/original/322.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/322_315.mp4,FaceForensics/original/322.mp4,deepfakes,1,0.3077,0.0924,0.0881,0.0,0.1148,0.0521
FaceForensics/Face2Face/322_315.mp4,FaceForensics/original/322.mp4,face2face,1,0.0,0.0,0.0507,0.0838,0.043,0.0
FaceForensics/FaceShifter/322_315.mp4,FaceForensics/original/322.mp4,faceshifter,1,0.0622,0.0,0.1068,0.0,0.0,0.0
FaceForensics/FaceSwap/322_315.mp4,FaceForensics/original/322.mp4,faceswap,1,0.0487,0.0894,0.0889,0.0,0.0928,0.075
FaceForensics/NeuralTextures/322_315.mp4,FaceForensics/original/322.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/323.mp4,FaceForensics/original/323.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/323_302.mp4,FaceForensics/original/323.mp4,deepfakes,1,0.1094,0.1297,0.0,0.0443,0.0,0.0
FaceForensics/Face2Face/323_302.mp4,FaceForensics/original/323.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/323_302.mp4,FaceForensics/original/323.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/323_302.mp4,FaceForensics/original/323.mp4,faceswap,1,0.3357,0.2268,0.0,0.109,0.1067,0.1087
FaceForensics/NeuralTextures/323_302.mp4,FaceForensics/original/323.mp4,neuraltextures,1,0.0,0.0,0.0442,0.0,0.0,0.0
FaceForensics/original/324.mp4,FaceForensics/original/324.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/324_356.mp4,FaceForensics/original/324.mp4,deepfakes,1,0.0645,0.0869,0.0,0.0569,0.0,0.0
FaceForensics/Face2Face/324_356.mp4,FaceForensics/original/324.mp4,face2face,1,0.0553,0.0,0.0,0.0,0.051,0.0
FaceForensics/FaceShifter/324_356.mp4,FaceForensics/original/324.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/324_356.mp4,FaceForensics/original/324.mp4,faceswap,1,0.0,0.0,0.0804,0.0,0.0,0.0
FaceForensics/NeuralTextures/324_356.mp4,FaceForensics/original/324.mp4,neuraltextures,1,0.0,0.0,0.0662,0.0,0.0,0.0
FaceForensics/original/325.mp4,FaceForensics/original/325.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/325_492.mp4,FaceForensics/original/325.mp4,deepfakes,1,0.0,0.0,0.0421,0.0,0.0,0.0
FaceForensics/Face2Face/325_492.mp4,FaceForensics/original/325.mp4,face2face,1,0.0,0.0,0.0499,0.0,0.0,0.0
FaceForensics/FaceShifter/325_492.mp4,FaceForensics/original/325.mp4,faceshifter,1,0.0586,0.0,0.058,0.0,0.0,0.0481
FaceForensics/FaceSwap/325_492.mp4,FaceForensics/original/325.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/325_492.mp4,FaceForensics/original/325.mp4,neuraltextures,1,0.0,0.0,0.0467,0.0,0.0,0.0
FaceForensics/original/326.mp4,FaceForensics/original/326.mp4,original,0,0.0,0.0,0.0409,0.0835,0.0,0.0
FaceForensics/Deepfakes/326_501.mp4,FaceForensics/original/326.mp4,deepfakes,1,0.0,0.0545,0.0705,0.0,0.0,0.0
FaceForensics/Face2Face/326_501.mp4,FaceForensics/original/326.mp4,face2face,1,0.0577,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/326_501.mp4,FaceForensics/original/326.mp4,faceshifter,1,0.146,0.0444,0.055,0.095,0.0647,0.0
FaceForensics/FaceSwap/326_501.mp4,FaceForensics/original/326.mp4,faceswap,1,0.112,0.0521,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/326_501.mp4,FaceForensics/original/326.mp4,neuraltextures,1,0.0728,0.0546,0.1106,0.0754,0.0459,0.0
FaceForensics/original/327.mp4,FaceForensics/original/327.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/327_329.mp4,FaceForensics/original/327.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/327_329.mp4,FaceForensics/original/327.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.048
FaceForensics/FaceShifter/327_329.mp4,FaceForensics/original/327.mp4,faceshifter,1,0.139,0.0,0.0536,0.0642,0.0,0.0456
FaceForensics/FaceSwap/327_329.mp4,FaceForensics/original/327.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/327_329.mp4,FaceForensics/original/327.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/328.mp4,FaceForensics/original/328.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/328_320.mp4,FaceForensics/original/328.mp4,deepfakes,1,0.0491,0.229,0.1307,0.178,0.1992,0.1145
FaceForensics/Face2Face/328_320.mp4,FaceForensics/original/328.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/328_320.mp4,FaceForensics/original/328.mp4,faceshifter,1,0.0,0.0516,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/328_320.mp4,FaceForensics/original/328.mp4,faceswap,1,0.0,0.1166,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/328_320.mp4,FaceForensics/original/328.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/329.mp4,FaceForensics/original/329.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/329_327.mp4,FaceForensics/original/329.mp4,deepfakes,1,0.2005,0.1636,0.0,0.0665,0.0796,0.0475
FaceForensics/Face2Face/329_327.mp4,FaceForensics/original/329.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/329_327.mp4,FaceForensics/original/329.mp4,faceshifter,1,0.0513,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/329_327.mp4,FaceForensics/original/329.mp4,faceswap,1,0.0444,0.044,0.0431,0.0,0.0437,0.0
FaceForensics/NeuralTextures/329_327.mp4,FaceForensics/original/329.mp4,neuraltextures,1,0.0409,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/330.mp4,FaceForensics/original/330.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/330_162.mp4,FaceForensics/original/330.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/330_162.mp4,FaceForensics/original/330.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/330_162.mp4,FaceForensics/original/330.mp4,faceshifter,1,0.09,0.0,0.0,0.0,0.0,0.04
FaceForensics/FaceSwap/330_162.mp4,FaceForensics/original/330.mp4,faceswap,1,0.0503,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/330_162.mp4,FaceForensics/original/330.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/331.mp4,FaceForensics/original/331.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/331_260.mp4,FaceForensics/original/331.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/331_260.mp4,FaceForensics/original/331.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/331_260.mp4,FaceForensics/original/331.mp4,faceshifter,1,0.0431,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/331_260.mp4,FaceForensics/original/331.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/331_260.mp4,FaceForensics/original/331.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/332.mp4,FaceForensics/original/332.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/332_051.mp4,FaceForensics/original/332.mp4,deepfakes,1,0.0662,0.0,0.1135,0.0712,0.0,0.0526
FaceForensics/Face2Face/332_051.mp4,FaceForensics/original/332.mp4,face2face,1,0.0403,0.0,0.0614,0.0477,0.0,0.0
FaceForensics/FaceShifter/332_051.mp4,FaceForensics/original/332.mp4,faceshifter,1,0.0,0.0,0.0531,0.0,0.0,0.0
FaceForensics/FaceSwap/332_051.mp4,FaceForensics/original/332.mp4,faceswap,1,0.1317,0.0684,0.1459,0.1104,0.0467,0.0818
FaceForensics/NeuralTextures/332_051.mp4,FaceForensics/original/332.mp4,neuraltextures,1,0.0923,0.0683,0.1557,0.1065,0.0,0.0531
FaceForensics/original/333.mp4,FaceForensics/original/333.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/333_377.mp4,FaceForensics/original/333.mp4,deepfakes,1,0.0752,0.0601,0.0859,0.0581,0.0424,0.053
FaceForensics/Face2Face/333_377.mp4,FaceForensics/original/333.mp4,face2face,1,0.0413,0.0,0.0679,0.0,0.0,0.0
FaceForensics/FaceShifter/333_377.mp4,FaceForensics/original/333.mp4,faceshifter,1,0.0,0.0,0.2098,0.0,0.0,0.0
FaceForensics/FaceSwap/333_377.mp4,FaceForensics/original/333.mp4,faceswap,1,0.0458,0.0,0.0998,0.0,0.0,0.0
FaceForensics/NeuralTextures/333_377.mp4,FaceForensics/original/333.mp4,neuraltextures,1,0.0751,0.0,0.0858,0.0465,0.0,0.0
FaceForensics/original/334.mp4,FaceForensics/original/334.mp4,original,0,0.0,0.0,0.0553,0.0,0.0,0.0
FaceForensics/Deepfakes/334_318.mp4,FaceForensics/original/334.mp4,deepfakes,1,0.0,0.0637,0.0,0.0,0.0,0.0568
FaceForensics/Face2Face/334_318.mp4,FaceForensics/original/334.mp4,face2face,1,0.215,0.049,0.0959,0.0537,0.0779,0.0
FaceForensics/FaceShifter/334_318.mp4,FaceForensics/original/334.mp4,faceshifter,1,0.0677,0.0685,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/334_318.mp4,FaceForensics/original/334.mp4,faceswap,1,0.2144,0.1128,0.1114,0.1322,0.0681,0.0945
FaceForensics/NeuralTextures/334_318.mp4,FaceForensics/original/334.mp4,neuraltextures,1,0.1343,0.0,0.042,0.0599,0.0464,0.0
FaceForensics/original/335.mp4,FaceForensics/original/335.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/335_277.mp4,FaceForensics/original/335.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/335_277.mp4,FaceForensics/original/335.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/335_277.mp4,FaceForensics/original/335.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/335_277.mp4,FaceForensics/original/335.mp4,faceswap,1,0.0461,0.0439,0.0498,0.0,0.0,0.0
FaceForensics/NeuralTextures/335_277.mp4,FaceForensics/original/335.mp4,neuraltextures,1,0.0,0.0,0.0504,0.0,0.0419,0.0405
FaceForensics/original/336.mp4,FaceForensics/original/336.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/336_338.mp4,FaceForensics/original/336.mp4,deepfakes,1,0.0647,0.0,0.0,0.0585,0.0,0.0578
FaceForensics/Face2Face/336_338.mp4,FaceForensics/original/336.mp4,face2face,1,0.0805,0.0,0.0563,0.0467,0.0,0.0
FaceForensics/FaceShifter/336_338.mp4,FaceForensics/original/336.mp4,faceshifter,1,0.0645,0.0,0.0606,0.0532,0.0,0.0415
FaceForensics/FaceSwap/336_338.mp4,FaceForensics/original/336.mp4,faceswap,1,0.1288,0.1193,0.0836,0.0645,0.0448,0.079
FaceForensics/NeuralTextures/336_338.mp4,FaceForensics/original/336.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/337.mp4,FaceForensics/original/337.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/337_522.mp4,FaceForensics/original/337.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/337_522.mp4,FaceForensics/original/337.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/337_522.mp4,FaceForensics/original/337.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/337_522.mp4,FaceForensics/original/337.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/337_522.mp4,FaceForensics/original/337.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
